otorgada;positive
otorgadas;positive
otorgado;positive
otorgados;positive
ovacion;positive
ovaciones;positive
paciencia;positive
paciente;positive
pacientes;positive
pacifica;positive
pacificamente;positive
pacificar;positive
pacificas;positive
pacifico;positive
pacificos;positive
pacto;positive
pactos;positive
palociego;positive
palociegos;positive
panacea;positive
panoramico;positive
panoramicos;positive
paraiso;positive
paraisos;positive
partidaria;positive
partidarias;positive
partidario;positive
partidarios;positive
pasion;positive
pasiones;positive
pasmosa;positive
pasmosamente;positive
pasmosas;positive
pasmoso;positive
pasmosos;positive
patriota;positive
patriotas;positive
patriotica;positive
patrioticas;positive
patriotico;positive
patrioticos;positive
paz;positive
pegadiza;positive
pegadizas;positive
pegadizo;positive
pegadizos;positive
pensativa;positive
pensativamente;positive
pensativas;positive
pensativo;positive
pensativos;positive
perdon;positive
perfeccion;positive
perfecciones;positive
perfecta;positive
perfectamente;positive
perfectas;positive
perfecto;positive
perfectos;positive
permisible;positive
permisibles;positive
permitirse;positive
perseverancia;positive
perseverar;positive
personalizada;positive
personalizadas;positive
personalizado;positive
personalizados;positive
perspicacia;positive
perspicazmente;positive
piadosamente;positive
piedad;positive
pintoresca;positive
pintorescas;positive
pintoresco;positive
pintorescos;positive
placer;positive
placeres;positive
plus;positive
pluses;positive
poderosamente;positive
poderoso;positive
poderosos;positive
poetica;positive
poeticas;positive
poetico;positive
poeticos;positive
poetizar;positive
popular;positive
portatil;positive
positiva;positive
positivas;positive
positivo;positive
positivos;positive
potente;positive
potentes;positive
practicalisimo;positive
practicalisimos;positive
practico;positive
practicos;positive
precioso;positive
preciosos;positive
precisa;positive
precisamente;positive
precisas;positive
preciso;positive
precisos;positive
preeminente;positive
preferible;positive
preferiblemente;positive
preferibles;positive
preferido;positive
preferidos;positive
preferir;positive
prefiriendo;positive
premiado;positive
premiados;positive
premio;positive
premios;positive
prestigio;positive
prestigioso;positive
presumir;positive
prevision;positive
previsiones;positive
prima;positive
primas;positive
primera;positive
primeras;positive
primero;positive
primeros;positive
principal;positive
principales;positive
privilegiada;positive
privilegiadas;positive
privilegiado;positive
privilegiados;positive
privilegio;positive
proactivo;positive
proactivos;positive
probada;positive
probadas;positive
probado;positive
probados;positive
prodigamente;positive
prodigio;positive
prodigios;positive
prodigiosamente;positive
prodigioso;positive
prodigiosos;positive
productiva;positive
productivamente;positive
productivas;positive
productivo;positive
productivos;positive
profunda;positive
profundamente;positive
profundas;positive
profundo;positive
profundos;positive
profusion;positive
profusiones;positive
profuso;positive
profusos;positive
progreso;positive
progresos;positive
prolifico;positive
prolificos;positive
promesa;positive
promesas;positive
prometedor;positive
prometida;positive
prometidas;positive
prometido;positive
prometidos;positive
prominencia;positive
prominencias;positive
promotor;positive
promotores;positive
pronto;positive
prontos;positive
propiciamente;positive
propicio;positive
propicios;positive
prospera;positive
prosperando;positive
prosperar;positive
prosperas;positive
prosperidad;positive
prospero;positive
prosperos;positive
proteccion;positive
protecciones;positive
protector;positive
protectores;positive
proteger;positive
provechosa;positive
provechosas;positive
provechoso;positive
provechosos;positive
providencia;positive
providencias;positive
prudencia;positive
prudente;positive
prudentes;positive
pulcra;positive
pulcramente;positive
pulcras;positive
pulcro;positive
pulcros;positive
pulida;positive
pulidas;positive
pulido;positive
pulidos;positive
puntual;positive
puntuales;positive
purificar;positive
puro;positive
puros;positive
querubin;positive
querubines;positive
racional;positive
racionalizado;positive
racionalizados;positive
radiante;positive
radiantes;positive
rapida;positive
rapidamente;positive
rapidas;positive
rapidez;positive
rapido;positive
rapidos;positive
razonable;positive
razonablemente;positive
razonables;positive
razonada;positive
razonadas;positive
razonado;positive
razonados;positive
reafirmacion;positive
reafirmar;positive
real;positive
realce;positive
realces;positive
reales;positive
realista;positive
realistas;positive
realizable;positive
realizables;positive
receptiva;positive
receptivas;positive
receptivo;positive
receptivos;positive
recomendable;positive
recomendables;positive
recomendacion;positive
recomendaciones;positive
recomendado;positive
recomendar;positive
recomiendo;positive
recompensar;positive
reconciliacion;positive
reconciliaciones;positive
reconfortante;positive
reconocimientos;positive
record;positive
rectamente;positive
rectificacion;positive
rectificaciones;positive
rectificar;positive
recuperacion;positive
recuperaciones;positive
recuperar;positive
redencion;positive
redenciones;positive
redentor;positive
redimir;positive
reembolso;positive
reembolsos;positive
reemplazable;positive
reestructuracion;positive
reestructuraciones;positive
reestructurado;positive
reestructurados;positive
reestructurar;positive
refinada;positive
refinadas;positive
refinado;positive
refinados;positive
refinamiento;positive
refinamientos;positive
refinar;positive
reforma;positive
reformado;positive
reformados;positive
reformas;positive
reforzar;positive
refrescante;positive
refrescantes;positive
refrescar;positive
regiamente;positive
regocijada;positive
regocijadas;positive
regocijado;positive
regocijados;positive
regocijar;positive
regocijarse;positive
regocijo;positive
regocijos;positive
reintegrado;positive
reintegrados;positive
rejuvenecedor;positive
rejuvenecer;positive
rejuvenecido;positive
rejuvenecidos;positive
relajada;positive
relajadas;positive
relajado;positive
relajados;positive
relucir;positive
relumbrante;positive
relumbrantes;positive
remedio;positive
remedios;positive
remision;positive
remisiones;positive
remunerada;positive
remuneradas;positive
remunerado;positive
remunerados;positive
remunerar;positive
renacimiento;positive
renacimientos;positive
renombrada;positive
renombradas;positive
renombrado;positive
renombrados;positive
renombre;positive
renombres;positive
renovada;positive
renovadas;positive
renovado;positive
renovados;positive
rentable;positive
rentables;positive
reputacion;positive
reputaciones;positive
resistente;positive
resistentes;positive
resonar;positive
respalda;positive
respaldas;positive
respaldo;positive
respaldos;positive
respeta;positive
respetable;positive
respetables;positive
respeto;positive
respetuosamente;positive
respetuoso;positive
respetuosos;positive
respiro;positive
resplandeciente;positive
resplandor;positive
responsable;positive
responsables;positive
restaurada;positive
restauradas;positive
restaurado;positive
restaurados;positive
resucitar;positive
resuelta;positive
resueltas;positive
resuelto;positive
resueltos;positive
retribuida;positive
retribuidas;positive
retribuido;positive
retribuidos;positive
revelacion;positive
revelaciones;positive
reverencia;positive
reverenciar;positive
reverencias;positive
reverente;positive
reverentemente;positive
reverentes;positive
revitalizar;positive
revive;positive
revives;positive
revoluciona;positive
revolucionada;positive
revolucionadas;positive
revolucionado;positive
revolucionados;positive
revolucionar;positive
revolucionaria;positive
revolucionarias;positive
revolucionario;positive
revolucionarios;positive
revolucionas;positive
rica;positive
ricamente;positive
ricas;positive
rico;positive
ricos;positive
riqueza;positive
riquezas;positive
robusta;positive
robustas;positive
robusto;positive
robustos;positive
romantica;positive
romanticamente;positive
romanticas;positive
romantico;positive
romanticos;positive
romantizar;positive
rosada;positive
rosadas;positive
rosado;positive
rosados;positive
rotunda;positive
rotundas;positive
rotundo;positive
rotundos;positive
sabiamente;positive
sabiduria;positive
sabidurias;positive
sabio;positive
sabios;positive
saborear;positive
sagacidad;positive
saluda;positive
saludable;positive
saludables;positive
saludas;positive
saludo;positive
saludos;positive
salvador;positive
salvavidas;positive
sana;positive
sanar;positive
sanas;positive
sano;positive
sanos;positive
santa;positive
santas;positive
santidad;positive
santificada;positive
santificadas;positive
santificado;positive
santificados;positive
santo;positive
santos;positive
satisface;positive
satisfacer;positive
satisfaces;positive
satisfactoriamente;positive
satisfactorio;positive
satisfactorios;positive
satisfecha;positive
satisfechas;positive
satisfecho;positive
satisfechos;positive
sazonada;positive
sazonadas;positive
sazonado;positive
sazonados;positive
seducida;positive
seducidas;positive
seducido;positive
seducidos;positive
seductor;positive
seductoramente;positive
segura;positive
seguras;positive
seguridades;positive
seguro;positive
seguros;positive
selectiva;positive
selectivas;positive
selectivo;positive
selectivos;positive
sencilla;positive
sencillas;positive
sencillo;positive
sencillos;positive
sensacion;positive
sensacional;positive
sensacionales;positive
sensacionalmente;positive
sensaciones;positive
sensible;positive
sensiblemente;positive
sensibles;positive
sentido;positive
sentidos;positive
serena;positive
serenas;positive
serenidad;positive
sereno;positive
serenos;positive
seria;positive
serias;positive
seriedad;positive
serio;positive
serios;positive
sexy;positive
significativa;positive
significativas;positive
significativo;positive
significativos;positive
silenciosa;positive
silenciosas;positive
silencioso;positive
silenciosos;positive
simple;positive
simples;positive
simplifica;positive
simplificada;positive
simplificadas;positive
simplificado;positive
simplificados;positive
simplificar;positive
simplificas;positive
simplisimo;positive
sincera;positive
sinceramente;positive
sinceras;positive
sinceridad;positive
sincero;positive
sinceros;positive
sobresalida;positive
sobresalidas;positive
sobresalido;positive
sobresalidos;positive
sobresaliente;positive
sobresalientes;positive
sobresalir;positive
sobreviviente;positive
sobrevivientes;positive
sociable;positive
sociables;positive
sofisticada;positive
sofisticadas;positive
sofisticado;positive
sofisticados;positive
solicita;positive
solicitamente;positive
solicitamentes;positive
solicitas;positive
solicito;positive
solicitos;positive
solida;positive
solidamente;positive
solidaridad;positive
solidas;positive
solido;positive
solidos;positive
solucionador;positive
solvencia;positive
solvencias;positive
sonreir;positive
sonriendo;positive
sonriente;positive
sonrientes;positive
sonrisas;positive
sonrosada;positive
sonrosadas;positive
sonrosado;positive
sonrosados;positive
sosegada;positive
sosegadas;positive
sosegado;positive
sosegados;positive
sostenibilidad;positive
sostenible;positive
sostenibles;positive
sublime;positive
sublimes;positive
subsidia;positive
subsidiando;positive
subvencionado;positive
subvencionados;positive
subvencionar;positive
suerte;positive
suficiente;positive
suficientemente;positive
suficientes;positive
suntuosa;positive
suntuosamente;positive
suntuosas;positive
suntuosidad;positive
suntuoso;positive
suntuosos;positive
super;positive
supera;positive
superada;positive
superadas;positive
superado;positive
superados;positive
superando;positive
superar;positive
superarse;positive
superas;positive
superior;positive
superioridad;positive
supero;positive
superos;positive
supervivencia;positive
supremacia;positive
supremamente;positive
supremo;positive
supremos;positive
surrealista;positive
surrealistas;positive
sustantiva;positive
sustantivas;positive
sustantivo;positive
sustantivos;positive
talento;positive
talentos;positive
talentoso;positive
talentosos;positive
taquillera;positive
taquilleras;positive
tenacidad;positive
tenaz;positive
tentador;positive
tentadora;positive
tentadoramente;positive
tentadoras;positive
tentadores;positive
tentar;positive
tesora;positive
tesoras;positive
tesoro;positive
tesoros;positive
tierna;positive
tiernamente;positive
tiernas;positive
tierno;positive
tiernos;positive
tintinear;positive
tolerable;positive
tolerables;positive
tonificante;positive
tonificantes;positive
top;positive
trabajador;positive
trabajadora;positive
trabajadoras;positive
trabajadores;positive
tranquila;positive
tranquilas;positive
tranquilidad;positive
tranquilizar;positive
tranquilo;positive
tranquilos;positive
transparente;positive
transparentes;positive
trascendental;positive
trascendentales;positive
tremendamente;positive
triunfa;positive
triunfal;positive
triunfante;positive
triunfantemente;positive
triunfantes;positive
triunfas;positive
triunfo;positive
triunfos;positive
trivialmente;positive
trofeo;positive
trofeos;positive
ultranitida;positive
ultranitidas;positive
ultranitido;positive
ultranitidos;positive
usable;positive
usables;positive
util;positive
utiles;positive
utilizable;positive
utilizables;positive
valiente;positive
valientemente;positive
valientes;positive
valiosa;positive
valiosas;positive
valioso;positive
valiosos;positive
variedad;positive
veloz;positive
veloces;positive
venerar;positive
ventaja;positive
ventajas;positive
ventajosa;positive
ventajosamente;positive
ventajosas;positive
ventajoso;positive
ventajosos;positive
veracidad;positive
veraz;positive
veraces;positive
verazmente;positive
verificable;positive
verificables;positive
versatil;positive
versatiles;positive
versatilidad;positive
vibrante;positive
vibrantemente;positive
vibrantes;positive
victoria;positive
victorias;positive
victorioso;positive
victoriosos;positive
vigorizante;positive
vigorizantes;positive
vigorizar;positive
virtud;positive
virtuosamente;positive
virtuoso;positive
virtuosos;positive
visible;positive
visibles;positive
visionaria;positive
visionarias;positive
visionario;positive
visionarios;positive
vistosa;positive
vistosas;positive
vistoso;positive
vistosos;positive
vital;positive
vitales;positive
vivaz;positive
vivaces;positive
vivificante;positive
vivificantes;positive
voluntariosa;positive
voluntariosas;positive
voluntarioso;positive
voluntariosos;positive
a–icos;negative
abandonada;negative
abandonadas;negative
abandonado;negative
abandonados;negative
abandonar;negative
abandonos;negative
abarrotada;negative
abarrotadas;negative
abarrotado;negative
abarrotados;negative
abatida;negative
abatidas;negative
abatido;negative
abatidos;negative
abatimiento;negative
abatir;negative
abigarrada;negative
abigarradas;negative
abigarrado;negative
abigarrados;negative
abismal;negative
abismalmente;negative
abismo;negative
abjurar;negative
abolir;negative
abollada;negative
abolladas;negative
abollado;negative
abollados;negative
abolladura;negative
abolladuras;negative
abollar;negative
abominable;negative
abominablemente;negative
abominacion;negative
abominar;negative
abortada;negative
abortadas;negative
abortado;negative
abortados;negative
abortar;negative
abrasador;negative
abrasadora;negative
abrasadoramente;negative
abrasiva;negative
abrasivas;negative
abrasivo;negative
abrasivos;negative
abruma;negative
abrumada;negative
abrumadas;negative
abrumado;negative
abrumador;negative
abrumadoramente;negative
abrumados;negative
abrumar;negative
abrupta;negative
abruptamente;negative
abruptas;negative
abrupto;negative
abruptos;negative
absurda;negative
absurdamente;negative
absurdas;negative
absurdo;negative
absurdos;negative
aburrida;negative
aburridas;negative
aburrido;negative
aburridos;negative
aburrimiento;negative
abusada;negative
abusadas;negative
abusado;negative
abusados;negative
abusiva;negative
abusivas;negative
abusivo;negative
abusivos;negative
abuso;negative
accidental;negative
accidente;negative
accidentes;negative
acecha;negative
acecho;negative
acechos;negative
acerbo;negative
acobardar;negative
acosada;negative
acosadas;negative
acosado;negative
acosador;negative
acosados;negative
acosar;negative
acoso;negative
acostado;negative
acrimonia;negative
acritud;negative
acumulada;negative
acumuladas;negative
acumulado;negative
acumulados;negative
acusa;negative
acusacion;negative
acusaciones;negative
acusando;negative
acusar;negative
acusatoriamente;negative
adiccion;negative
adicta;negative
adictas;negative
adictiva;negative
adictivas;negative
adictivo;negative
adictivos;negative
adicto;negative
adictos;negative
adormecer;negative
adultera;negative
adulteracion;negative
adulterada;negative
adulteradas;negative
adulterado;negative
adulterados;negative
adulterar;negative
adulteras;negative
adultero;negative
adulteros;negative
adversa;negative
adversaria;negative
adversarias;negative
adversario;negative
adversarios;negative
adversas;negative
adversidad;negative
adverso;negative
adversos;negative
advertencia;negative
afectar;negative
afliccion;negative
afligida;negative
afligidas;negative
afligido;negative
afligidos;negative
afligir;negative
afligirse;negative
aflojada;negative
aflojadas;negative
aflojado;negative
aflojados;negative
afrenta;negative
agallas;negative
agitarse;negative
agonias;negative
agonicamente;negative
agonizante;negative
agonizar;negative
agotada;negative
agotadas;negative
agotado;negative
agotador;negative
agotados;negative
agotamiento;negative
agotar;negative
agravacion;negative
agravante;negative
agravar;negative
agraviada;negative
agraviadas;negative
agraviado;negative
agraviados;negative
agravio;negative
agresion;negative
agresiva;negative
agresivas;negative
agresividad;negative
agresivo;negative
agresivos;negative
agresor;negative
agria;negative
agriamente;negative
agrias;negative
agrietada;negative
agrietadas;negative
agrietado;negative
agrietados;negative
agrietarse;negative
agrio;negative
agrios;negative
aguada;negative
aguafiestas;negative
aguijon;negative
agujereada;negative
agujereadas;negative
agujereado;negative
agujereados;negative
agujero;negative
ahogar;negative
ahogarse;negative
ahogo;negative
airadamente;negative
airado;negative
aislada;negative
aisladas;negative
aislado;negative
aislados;negative
aislamiento;negative
aislar;negative
alarma;negative
alarmada;negative
alarmadas;negative
alarmado;negative
alarmados;negative
alarmante;negative
alarmantemente;negative
albergar;negative
alborota;negative
alborotador;negative
alborotas;negative
alboroto;negative
alborotos;negative
alcahuete;negative
aleccionador;negative
alegacion;negative
alegar;negative
alergia;negative
alergica;negative
alergicas;negative
alergico;negative
alergicos;negative
algarabia;negative
alicaida;negative
alicaidas;negative
alicaido;negative
alicaidos;negative
alienacion;negative
alienada;negative
alienadas;negative
alienado;negative
alienados;negative
alterar;negative
altercado;negative
altiva;negative
altivamente;negative
altivas;negative
altivo;negative
altivos;negative
alucinacion;negative
alucinar;negative
ama–a;negative
ama–as;negative
ama–o;negative
ama–os;negative
amarga;negative
amargamente;negative
amargar;negative
amargas;negative
amargo;negative
amargos;negative
amargura;negative
ambigua;negative
ambiguas;negative
ambiguedad;negative
ambiguo;negative
ambiguos;negative
ambivalencia;negative
ambivalente;negative
amenaza;negative
amenazador;negative
amenazadoramente;negative
amenazante;negative
amenazar;negative
amenazas;negative
amiguismo;negative
amonestacion;negative
amonestada;negative
amonestadas;negative
amonestado;negative
amonestador;negative
amonestados;negative
amonestar;negative
amoral;negative
ampolla;negative
amputar;negative
analfabeta;negative
analfabetas;negative
analfabeto;negative
analfabetos;negative
anarquia;negative
anarquismo;negative
anarquista;negative
andrajosa;negative
andrajosas;negative
andrajoso;negative
andrajosos;negative
anemica;negative
anemicas;negative
anemico;negative
anemicos;negative
angustia;negative
angustiada;negative
angustiadas;negative
angustiado;negative
angustiados;negative
angustiosa;negative
angustiosamente;negative
angustiosas;negative
angustioso;negative
angustiosos;negative
anhelo;negative
ani–ada;negative
ani–adas;negative
ani–ado;negative
ani–ados;negative
animosidad;negative
aniquilacion;negative
aniquilar;negative
anomala;negative
anomalas;negative
anomalia;negative
anomalo;negative
anomalos;negative
anonadada;negative
anonadadas;negative
anonadado;negative
anonadados;negative
anormal;negative
ansiedad;negative
ansiedades;negative
antagonica;negative
antagonicas;negative
antagonico;negative
antagonicos;negative
antagonismo;negative
antagonista;negative
antiamericano;negative
anticuada;negative
anticuadas;negative
anticuado;negative
anticuados;negative
antieconomico;negative
antiisraeli;negative
antinatural;negative
antinaturalmente;negative
antiocupacion;negative
antipatia;negative
antipatica;negative
antipaticas;negative
antipatico;negative
antipaticos;negative
antisemitas;negative
antisocial;negative
antitetica;negative
antiteticas;negative
antitetico;negative
antiteticos;negative
anudada;negative
anudadas;negative
anudado;negative
anudados;negative
anular;negative
apagador;negative
apalear;negative
apatia;negative
apatica;negative
apaticamente;negative
apaticas;negative
apatico;negative
apaticos;negative
apesta;negative
aplastada;negative
aplastadas;negative
aplastado;negative
aplastados;negative
aplastante;negative
aplastar;negative
apocada;negative
apocadas;negative
apocado;negative
apocados;negative
apocalipsis;negative
apocaliptica;negative
apocalipticas;negative
apocaliptico;negative
apocalipticos;negative
apologista;negative
aprehensiones;negative
aprension;negative
aprensiva;negative
aprensivamente;negative
aprensivas;negative
aprensivo;negative
aprensivos;negative
apresurada;negative
apresuradas;negative
apresurado;negative
apresurados;negative
ara–azos;negative
arbitraria;negative
arbitrarias;negative
arbitrario;negative
arbitrarios;negative
arcaica;negative
arcaicas;negative
arcaico;negative
arcaicos;negative
arcana;negative
arcanas;negative
arcano;negative
arcanos;negative
ardor;negative
ardua;negative
arduamente;negative
arduas;negative
arduo;negative
arduos;negative
arenga;negative
arenosa;negative
arenosas;negative
arenoso;negative
arenosos;negative
arpia;negative
arrancar;negative
arrastrada;negative
arrastradas;negative
arrastrado;negative
arrastrados;negative
arrastrando;negative
arrastrar;negative
arrastrarse;negative
arrebatos;negative
arremeter;negative
arrepentida;negative
arrepentidas;negative
arrepentido;negative
arrepentidos;negative
arriesgada;negative
arriesgadas;negative
arriesgado;negative
arriesgados;negative
arrogancia;negative
arrogante;negative
arrogantemente;negative
arrojando;negative
arrojar;negative
arrojo;negative
arruga;negative
arrugada;negative
arrugadas;negative
arrugado;negative
arrugados;negative
arrugar;negative
arrugarse;negative
arruinada;negative
arruinadas;negative
arruinado;negative
arruinados;negative
arruinando;negative
artificial;negative
asaltar;negative
asalto;negative
asaltos;negative
asco;negative
ascos;negative
asesina;negative
asesinar;negative
asesinas;negative
asesinato;negative
asesinatos;negative
asesino;negative
asesinos;negative
asolaron;negative
aspera;negative
asperas;negative
aspero;negative
asperos;negative
aspersion;negative
aspersiones;negative
aspirado;negative
asquerosa;negative
asquerosamente;negative
asquerosidad;negative
asustada;negative
asustadas;negative
asustadiza;negative
asustadizas;negative
asustadizo;negative
asustadizos;negative
asustado;negative
asustados;negative
asustar;negative
atacar;negative
ataques;negative
atascada;negative
atascadas;negative
atascado;negative
atascados;negative
atemorizar;negative
aterrorizar;negative
atonica;negative
atonicas;negative
atonico;negative
atonicos;negative
atormentada;negative
atormentadas;negative
atormentado;negative
atormentados;negative
atormentar;negative
atrapada;negative
atrapadas;negative
atrapado;negative
atrapados;negative
atrapamiento;negative
atrapamientos;negative
atrasada;negative
atrasadas;negative
atrasado;negative
atrasados;negative
atraso;negative
atrasos;negative
atrocidad;negative
atrocidades;negative
atrofia;negative
atrofiar;negative
atropello;negative
atropellos;negative
atroz;negative
atrozmente;negative
aturdida;negative
aturdidas;negative
aturdido;negative
aturdidos;negative
aturdimiento;negative
aturdimientos;negative
aturdir;negative
ausencia;negative
ausente;negative
austera;negative
austeras;negative
austero;negative
austeros;negative
autocrata;negative
autocratica;negative
autocraticas;negative
autocratico;negative
autocraticos;negative
autocritica;negative
autodestructiva;negative
autogolpe;negative
autohumillacion;negative
autoritaria;negative
autoritarias;negative
autoritario;negative
autoritarios;negative
avalancha;negative
avara;negative
avaras;negative
avaricia;negative
avaro;negative
avaros;negative
avergonzada;negative
avergonzadas;negative
avergonzado;negative
avergonzados;negative
avergonzar;negative
aversion;negative
azotar;negative
azote;negative
babosa;negative
bajista;negative
baladronada;negative
balbucear;negative
balbuceo;negative
balbuceos;negative
bambardeos;negative
bamboleas;negative
bamboleo;negative
bamboleos;negative
banal;negative
barbara;negative
barbaramente;negative
barbaras;negative
barbarie;negative
barbaro;negative
barbaros;negative
barullo;negative
barullos;negative
bastardos;negative
basura;negative
belicosa;negative
belicosas;negative
belicoso;negative
belicosos;negative
beligerancia;negative
beligerante;negative
beligerantemente;negative
bellaca;negative
bellacas;negative
bellaco;negative
bellacos;negative
berrinche;negative
bestial;negative
bizantina;negative
bizantinas;negative
bizantino;negative
bizantinos;negative
blasfema;negative
blasfemar;negative
blasfemas;negative
blasfemia;negative
blasfemo;negative
blasfemos;negative
bloqueo;negative
bloqueos;negative
boba;negative
bobas;negative
bobo;negative
bobos;negative
bodrio;negative
bodrios;negative
bofetada;negative
boicotear;negative
bomba;negative
bombarda;negative
bombardeo;negative
bombo;negative
boquear;negative
boquiabierta;negative
boquiabiertas;negative
boquiabierto;negative
boquiabiertos;negative
borracha;negative
borrachas;negative
borracho;negative
borrachos;negative
borrada;negative
borradas;negative
borrado;negative
borrados;negative
borrar;negative
borrosa;negative
borrosas;negative
borroso;negative
borrosos;negative
bostezar;negative
bribon;negative
bribones;negative
brote;negative
bruja;negative
brumosa;negative
brumosas;negative
brumoso;negative
brumosos;negative
brusca;negative
bruscamente;negative
bruscas;negative
brusco;negative
bruscos;negative
brusquedad;negative
bruta;negative
brutal;negative
brutalidad;negative
brutalmente;negative
brutas;negative
bruto;negative
brutos;negative
bulliciosa;negative
bulliciosas;negative
bullicioso;negative
bulliciosos;negative
burla;negative
burlada;negative
burladas;negative
burlado;negative
burlados;negative
burlandose;negative
burlarse;negative
burlas;negative
burlon;negative
burlonamente;negative
burra;negative
burras;negative
burro;negative
burros;negative
cabezota;negative
cabron;negative
cacareo;negative
cacareos;negative
caducar;negative
caer;negative
caida;negative
caidas;negative
caido;negative
caidos;negative
calabozo;negative
calabozos;negative
calambre;negative
calamidad;negative
calamidades;negative
calamitosa;negative
calamitosas;negative
calamitoso;negative
calamitosos;negative
callosa;negative
callosas;negative
calloso;negative
callosos;negative
calumnia;negative
calumniador;negative
calumniar;negative
calumnias;negative
calumnie;negative
calumniosa;negative
calumniosamente;negative
calumniosas;negative
calumnioso;negative
calumniosos;negative
calva;negative
calvas;negative
calvo;negative
calvos;negative
camarilla;negative
canallesco;negative
canallescos;negative
cancer;negative
cancerosa;negative
cancerosas;negative
canceroso;negative
cancerosos;negative
canibal;negative
canibalizar;negative
cansada;negative
cansadas;negative
cansado;negative
cansados;negative
cansancia;negative
cansancias;negative
cansancio;negative
cansancios;negative
caos;negative
caotica;negative
caoticas;negative
caotico;negative
caoticos;negative
capichos;negative
capricho;negative
caprichosa;negative
caprichosamente;negative
caprichosas;negative
caprichoso;negative
caprichosos;negative
cara;negative
caras;negative
carecer;negative
carecida;negative
carecidas;negative
carecido;negative
carecidos;negative
carente;negative
carga;negative
caricatura;negative
carisima;negative
carisimas;negative
carisimo;negative
carisimos;negative
carnicera;negative
carniceras;negative
carniceria;negative
carnicero;negative
carniceros;negative
caro;negative
caros;negative
cascarrabias;negative
cascarria;negative
casqueria;negative
castigable;negative
castigar;negative
castigo;negative
castigos;negative
castrado;negative
castrados;negative
castrar;negative
cataclismica;negative
cataclismicamente;negative
cataclismo;negative
cataclismos;negative
catastrofe;negative
catastrofica;negative
catastroficamente;negative
catastroficas;negative
catastrofico;negative
catastroficos;negative
caustica;negative
causticamente;negative
causticas;negative
caustico;negative
causticos;negative
cayo;negative
cayos;negative
ce–o;negative
ce–os;negative
cebo;negative
cebos;negative
cegador;negative
celos;negative
celosa;negative
celosamente;negative
celosas;negative
celoso;negative
celosos;negative
censura;negative
censurable;negative
censurablemente;negative
censurar;negative
cerda;negative
cerdas;negative
cerdo;negative
cerdos;negative
chalada;negative
chaladas;negative
chalado;negative
chalados;negative
chantaje;negative
chapucera;negative
chapuceras;negative
chapuceria;negative
chapucero;negative
chapuceros;negative
charla;negative
chatarra;negative
chicanera;negative
chicaneras;negative
chicanero;negative
chicaneros;negative
chiflada;negative
chifladas;negative
chiflado;negative
chiflados;negative
chillando;negative
chillar;negative
chillido;negative
chillidos;negative
chinche;negative
chirriante;negative
chirridos;negative
chismes;negative
chismosa;negative
chismosas;negative
chismoso;negative
chismosos;negative
chistosa;negative
chistosas;negative
chistoso;negative
chistosos;negative
chivo;negative
chivos;negative
chocante;negative
chocar;negative
chocho;negative
chochos;negative
choque;negative
chorrada;negative
chunga;negative
chungas;negative
chungo;negative
chungos;negative
chupar;negative
cicatrices;negative
cicatriz;negative
cicatrizada;negative
cicatrizadas;negative
cicatrizado;negative
cicatrizados;negative
ciega;negative
ciegas;negative
ciego;negative
ciegos;negative
cinica;negative
cinicas;negative
cinico;negative
cinicos;negative
cinismo;negative
cinismos;negative
co–acete;negative
co–azo;negative
co–o;negative
co–azos;negative
co–os;negative
coactiva;negative
coactivas;negative
coactivo;negative
coactivos;negative
cobarde;negative
cobardemente;negative
cobertura;negative
codicia;negative
codiciosa;negative
codiciosas;negative
codicioso;negative
codiciosos;negative
coercion;negative
coja;negative
cojas;negative
cojear;negative
cojera;negative
cojo;negative
cojones;negative
cojos;negative
colapso;negative
colapsos;negative
colerica;negative
colericas;negative
colerico;negative
colericos;negative
colgada;negative
colgadas;negative
colgado;negative
colgados;negative
colgar;negative
colicos;negative
colusion;negative
combativa;negative
combativas;negative
combativo;negative
combativos;negative
comica;negative
comicamente;negative
comicas;negative
comico;negative
comicos;negative
compadecer;negative
compleja;negative
complejas;negative
complejo;negative
complejos;negative
complicacion;negative
complicada;negative
complicadas;negative
complicado;negative
complicados;negative
complices;negative
compulsion;negative
compulsiva;negative
compulsivas;negative
compulsivo;negative
compulsivos;negative
comun;negative
condena;negative
condenable;negative
condenacion;negative
condenada;negative
condenadamente;negative
condenadas;negative
condenado;negative
condenados;negative
condenar;negative
condescendencia;negative
condescender;negative
condescendiente;negative
condescendientemente;negative
confabularse;negative
confesar;negative
confesion;negative
confesiones;negative
confinada;negative
confinadas;negative
confinado;negative
confinados;negative
conflicto;negative
conflictos;negative
confrontacion;negative
confrontar;negative
confunde;negative
confundida;negative
confundidas;negative
confundido;negative
confundidos;negative
confundir;negative
confusa;negative
confusas;negative
confusion;negative
confusiones;negative
confuso;negative
confusos;negative
congela;negative
congelacion;negative
congelada;negative
congeladas;negative
congelado;negative
congelados;negative
congelar;negative
congelas;negative
congelo;negative
congelos;negative
congestion;negative
congestionada;negative
congestionadas;negative
congestionado;negative
congestionados;negative
conmocion;negative
conmociones;negative
conservador;negative
conspicua;negative
conspicuamente;negative
conspicuas;negative
conspicuo;negative
conspicuos;negative
conspiracion;negative
conspiraciones;negative
conspirador;negative
conspirar;negative
consternacion;negative
consternada;negative
contagiosa;negative
contagiosas;negative
contagioso;negative
contagiosos;negative
